Employee_ID,Age,Gender,Department,Job_Role,Education,Marital_Status,Job_Level,Years_At_Company,Years_In_Industry,Monthly_Salary,Job_Satisfaction,Work_Life_Balance,Performance_Score,Training_Hours,Distance_From_Home_KM,Overtime,Attrition,Tenure_Band,Salary_Quartile,Performance_Category,Attrition_Flag
EMP10161,34,Male,Sales,Sales Representative,Bachelor's,Single,4,9.8,11.7,97800.0,4.8,3.2,3.2,2,8.6,Yes,No,5-10 Years,Q4,Good,0
EMP10162,26,Male,Sales,Sales Representative,Bachelor's,Married,2,6.1,7.6,70700.0,3.4,3.5,3.1,2,4.5,No,No,5-10 Years,Q3,Good,0
EMP10163,44,Male,Research & Development,Research Scientist,Bachelor's,Married,3,3.4,7.3,76900.0,4.0,3.7,3.7,3,8.1,No,No,3-5 Years,Q3,Good,0
EMP10164,29,Male,Human Resources,HR Specialist,Master's,Married,3,4.1,5.3,83900.0,2.2,3.8,4.1,0,5.0,No,No,3-5 Years,Q3,Excellent,0
EMP10165,43,Female,Finance,Financial Analyst,Master's,Single,1,1.3,7.9,39800.0,2.9,1.7,3.8,4,3.3,No,No,1-3 Years,Q1,Good,0
EMP10166,36,Female,Research & Development,Laboratory Technician,Bachelor's,Single,3,5.5,8.2,78700.0,3.0,3.6,4.0,2,9.6,No,No,5-10 Years,Q3,Good,0
EMP10167,42,Male,Marketing,Marketing Analyst,Master's,Single,2,2.4,1.3,51700.0,3.2,1.8,4.1,1,17.1,Yes,No,1-3 Years,Q1,Excellent,0
EMP10168,26,Female,Sales,Sales Manager,High School,Single,2,0.8,2.7,67200.0,3.6,3.4,3.4,0,10.4,No,No,<1 Year,Q2,Good,0
EMP10169,30,Male,Marketing,Marketing Manager,Bachelor's,Single,3,2.2,1.5,75900.0,2.9,4.8,2.6,1,14.0,No,No,1-3 Years,Q3,Average,0
EMP10170,34,Male,IT,Systems Analyst,Bachelor's,Married,2,2.5,4.4,56800.0,3.2,2.0,3.6,4,17.7,No,Yes,1-3 Years,Q2,Good,1
EMP10171,30,Male,Research & Development,Research Scientist,High School,Single,5,9.8,12.1,119600.0,2.9,2.1,4.5,5,2.7,No,No,5-10 Years,Q4,Excellent,0
EMP10172,33,Male,Finance,Finance Manager,Bachelor's,Single,2,0.7,2.9,54200.0,2.1,4.6,4.1,2,3.6,No,Yes,<1 Year,Q1,Excellent,1
EMP10173,27,Male,Human Resources,HR Specialist,High School,Divorced,2,2.2,8.1,69100.0,4.6,3.2,3.1,6,15.5,Yes,No,1-3 Years,Q1,Good,0
EMP10174,35,Female,Sales,Sales Manager,High School,Married,2,2.9,6.5,51600.0,4.5,2.4,3.2,3,3.9,No,Yes,1-3 Years,Q1,Good,1
EMP10175,34,Female,Research & Development,R&D Manager,Master's,Married,3,3.6,7.7,70500.0,2.7,5.0,3.4,3,9.4,Yes,No,3-5 Years,Q3,Good,0
EMP10176,33,Female,Marketing,Marketing Analyst,Master's,Married,1,1.9,4.7,55200.0,4.4,2.9,3.7,5,15.5,Yes,No,1-3 Years,Q2,Good,0
EMP10177,30,Female,Marketing,Marketing Analyst,Bachelor's,Divorced,5,15.3,17.1,125000.0,3.3,3.4,2.2,2,12.0,No,No,10+ Years,Q4,Average,0
EMP10178,38,Female,Finance,Financial Analyst,Master's,Single,3,0.4,4.6,80000.0,3.6,2.4,2.7,6,14.5,Yes,No,<1 Year,Q3,Average,0
EMP10179,39,Male,Human Resources,HR Manager,Bachelor's,Married,3,7.8,7.8,100400.0,3.0,3.1,3.6,2,5.9,Yes,No,5-10 Years,Q4,Good,0
EMP10180,28,Male,Sales,Sales Executive,Master's,Married,2,1.2,2.9,54600.0,2.2,3.7,3.6,3,16.6,No,No,1-3 Years,Q1,Good,0
EMP10181,42,Female,Sales,Sales Manager,High School,Single,1,1.2,3.5,32500.0,2.9,2.9,3.9,4,3.2,No,No,1-3 Years,Q1,Good,0
EMP10182,30,Female,Research & Development,R&D Manager,PhD,Married,2,1.6,5.5,60700.0,2.8,2.4,2.9,4,7.1,No,No,1-3 Years,Q2,Average,0
EMP10183,27,Female,Sales,Sales Executive,PhD,Single,3,3.3,3.1,66300.0,4.2,3.2,4.4,3,3.5,Yes,No,3-5 Years,Q2,Excellent,0
EMP10184,35,Female,Marketing,Marketing Analyst,Bachelor's,Married,2,4.4,7.0,65000.0,5.0,4.6,2.3,2,18.9,No,No,3-5 Years,Q2,Average,0
EMP10185,33,Male,Human Resources,HR Specialist,Master's,Married,2,2.8,4.8,54800.0,2.5,3.5,2.5,3,19.5,No,No,1-3 Years,Q1,Average,0
EMP10186,46,Male,Sales,Sales Representative,Bachelor's,Married,2,2.4,6.5,47600.0,4.3,3.0,3.0,3,2.1,No,No,1-3 Years,Q1,Average,0
EMP10187,25,Female,Sales,Sales Executive,Bachelor's,Single,3,6.7,10.7,87600.0,3.3,3.1,2.4,0,5.8,No,No,5-10 Years,Q3,Average,0
EMP10188,27,Male,Research & Development,Laboratory Technician,Bachelor's,Married,2,2.0,5.1,62700.0,2.1,4.7,3.0,3,1.5,No,No,1-3 Years,Q2,Average,0
EMP10189,32,Male,Human Resources,Recruiter,Master's,Married,3,4.6,6.0,79400.0,3.8,3.1,3.2,2,4.8,No,Yes,3-5 Years,Q3,Good,1
EMP10190,33,Female,Finance,Financial Analyst,Bachelor's,Single,1,0.9,3.5,44000.0,3.6,3.9,3.5,5,8.9,Yes,Yes,<1 Year,Q1,Good,1
EMP10191,31,Female,Marketing,Marketing Specialist,Master's,Married,1,1.8,4.2,46300.0,1.3,3.2,3.5,6,7.1,Yes,Yes,1-3 Years,Q1,Good,1
EMP10192,43,Male,Sales,Sales Executive,Master's,Single,5,10.4,17.7,118400.0,3.5,2.2,3.6,4,8.6,No,No,10+ Years,Q4,Good,0
EMP10193,29,Male,Sales,Sales Executive,Bachelor's,Married,3,3.8,5.6,75900.0,2.8,3.2,3.7,2,1.6,No,Yes,3-5 Years,Q3,Good,1
EMP10194,30,Male,Sales,Sales Representative,Master's,Married,3,10.2,11.4,90600.0,5.0,2.2,3.4,4,4.4,Yes,No,10+ Years,Q4,Good,0
EMP10195,25,Male,Human Resources,HR Manager,Master's,Single,3,6.7,9.5,89200.0,4.0,2.0,2.9,1,6.1,No,No,5-10 Years,Q4,Average,0
EMP10196,47,Female,IT,Systems Analyst,Bachelor's,Married,4,11.2,13.3,114500.0,1.7,3.0,4.3,5,3.0,No,No,10+ Years,Q4,Excellent,0
EMP10197,37,Female,Sales,Sales Executive,Bachelor's,Single,2,3.2,4.1,63800.0,4.1,2.8,3.4,2,5.3,Yes,Yes,3-5 Years,Q2,Good,1
EMP10198,26,Female,Sales,Sales Executive,High School,Single,5,13.0,15.8,140200.0,5.0,1.0,4.1,1,3.2,Yes,No,10+ Years,Q4,Excellent,0
EMP10199,44,Female,Sales,Sales Representative,Master's,Single,4,6.4,6.0,110600.0,3.3,4.2,3.2,3,23.6,No,No,5-10 Years,Q4,Good,0
EMP10200,45,Female,Sales,Sales Manager,Master's,Single,1,2.4,5.6,41800.0,2.9,3.6,2.4,4,8.3,No,No,1-3 Years,Q1,Average,0
EMP10201,36,Female,Research & Development,Research Scientist,Bachelor's,Single,1,3.3,3.4,50300.0,4.3,1.0,3.5,0,6.8,Yes,Yes,3-5 Years,Q1,Good,1
EMP10202,31,Female,Marketing,Marketing Specialist,Bachelor's,Single,3,2.2,5.2,70700.0,5.0,3.4,3.6,7,9.8,No,No,1-3 Years,Q3,Good,0
EMP10203,25,Male,Sales,Sales Manager,PhD,Divorced,2,1.4,4.5,57700.0,4.4,2.0,3.1,2,3.9,No,Yes,1-3 Years,Q2,Good,1
EMP10204,28,Male,Sales,Sales Representative,Bachelor's,Divorced,2,2.3,4.1,49300.0,2.8,3.7,3.2,3,10.4,No,No,1-3 Years,Q1,Good,0
EMP10205,26,Male,Sales,Sales Executive,Bachelor's,Single,4,11.0,13.9,121500.0,3.0,3.9,2.0,3,5.8,No,No,10+ Years,Q4,Low,0
EMP10206,33,Male,Human Resources,HR Specialist,Bachelor's,Single,5,11.0,10.9,110600.0,2.0,1.8,2.2,1,11.9,Yes,No,10+ Years,Q4,Average,0
EMP10207,34,Male,Marketing,Marketing Specialist,Master's,Married,1,2.7,4.6,68700.0,3.1,3.5,2.9,4,11.0,Yes,No,1-3 Years,Q2,Average,0
EMP10208,32,Female,Sales,Sales Executive,PhD,Single,3,3.8,7.7,65600.0,3.1,1.4,4.0,2,5.9,No,No,3-5 Years,Q2,Good,0
EMP10209,35,Male,Marketing,Marketing Manager,Bachelor's,Married,4,2.8,7.9,84000.0,3.5,3.4,3.6,1,23.7,No,No,1-3 Years,Q3,Good,0
EMP10210,45,Male,Marketing,Marketing Analyst,Master's,Divorced,2,3.9,6.8,59400.0,4.6,3.2,3.6,4,6.5,Yes,No,3-5 Years,Q2,Good,0
EMP10211,39,Male,IT,IT Manager,Bachelor's,Married,2,3.6,3.8,67900.0,3.1,4.1,3.5,1,12.4,No,No,3-5 Years,Q2,Good,0
EMP10212,20,Male,IT,IT Manager,Bachelor's,Married,3,3.0,5.1,77400.0,4.6,2.2,2.2,4,26.4,No,No,1-3 Years,Q3,Average,0
EMP10213,29,Male,IT,IT Support,Master's,Married,4,10.0,12.2,110900.0,3.6,3.4,4.0,3,1.0,No,No,5-10 Years,Q4,Good,0
EMP10214,45,Female,Research & Development,Research Scientist,Master's,Married,3,6.7,8.0,87000.0,3.0,3.1,3.5,1,9.6,No,No,5-10 Years,Q3,Good,0
EMP10215,29,Male,Sales,Sales Manager,Master's,Married,3,7.8,11.7,96900.0,4.3,3.7,2.4,5,21.2,Yes,Yes,5-10 Years,Q4,Average,1
EMP10216,43,Male,Research & Development,Laboratory Technician,Bachelor's,Married,3,5.5,5.6,70100.0,2.6,4.6,3.7,3,18.3,No,No,5-10 Years,Q3,Good,0
EMP10217,37,Male,Research & Development,Research Scientist,Master's,Single,5,16.2,18.6,141100.0,2.1,3.4,4.2,0,5.9,No,No,10+ Years,Q4,Excellent,0
EMP10218,41,Female,Research & Development,R&D Manager,Master's,Married,1,1.0,4.8,39100.0,3.4,2.8,3.7,6,16.7,No,Yes,<1 Year,Q1,Good,1
EMP10219,30,Male,Sales,Sales Executive,Master's,Single,3,9.2,12.6,106700.0,2.3,2.5,2.9,1,14.7,No,No,5-10 Years,Q4,Average,0
EMP10220,30,Female,Research & Development,Research Scientist,Master's,Married,3,4.7,3.5,86100.0,4.1,2.1,3.0,2,13.5,No,No,3-5 Years,Q3,Average,0
EMP10221,20,Female,Sales,Sales Manager,High School,Divorced,2,1.8,6.2,46400.0,2.8,3.2,3.8,1,7.3,No,No,1-3 Years,Q1,Good,0
EMP10222,44,Male,Marketing,Marketing Specialist,Master's,Single,1,4.4,9.2,58200.0,2.2,3.5,1.5,4,10.3,No,No,3-5 Years,Q2,Low,0
EMP10223,44,Female,Finance,Finance Manager,Bachelor's,Single,3,5.6,9.6,86900.0,3.6,5.0,3.1,2,14.3,Yes,No,5-10 Years,Q3,Good,0
EMP10224,27,Female,Finance,Finance Manager,Bachelor's,Single,3,0.8,0.6,64100.0,2.8,2.2,2.3,3,4.9,No,No,<1 Year,Q2,Average,0
EMP10225,28,Male,Research & Development,Laboratory Technician,Master's,Single,2,1.7,4.8,57600.0,3.2,3.4,2.9,2,6.6,No,No,1-3 Years,Q2,Average,0
EMP10226,41,Male,Sales,Sales Representative,Bachelor's,Married,1,2.9,5.5,46100.0,3.3,3.9,1.3,1,2.0,No,No,1-3 Years,Q1,Low,0
EMP10227,52,Female,Research & Development,R&D Manager,Master's,Married,4,12.0,16.4,117100.0,3.9,3.1,3.1,3,11.3,Yes,No,10+ Years,Q4,Good,0
EMP10228,56,Female,Finance,Accountant,High School,Married,4,5.0,7.9,93100.0,1.2,1.0,3.4,4,1.9,Yes,Yes,3-5 Years,Q4,Good,1
EMP10229,23,Male,IT,Software Engineer,PhD,Single,3,3.2,4.5,72600.0,3.7,3.2,3.0,1,6.7,No,No,3-5 Years,Q3,Average,0
EMP10230,49,Female,IT,Systems Analyst,Bachelor's,Single,5,10.7,14.8,116700.0,2.9,2.4,3.9,2,8.2,Yes,No,10+ Years,Q4,Good,0
EMP10231,32,Female,Finance,Accountant,Bachelor's,Divorced,2,2.6,5.3,72000.0,4.9,3.2,3.5,2,13.7,No,No,1-3 Years,Q3,Good,0
EMP10232,39,Female,Sales,Sales Representative,High School,Married,3,7.3,9.8,90700.0,4.5,3.6,3.3,3,4.3,No,No,5-10 Years,Q4,Good,0
EMP10233,33,Male,Sales,Sales Executive,Master's,Single,3,4.5,8.6,82000.0,4.2,1.6,2.9,2,6.5,No,No,3-5 Years,Q3,Average,0
EMP10234,24,Male,IT,IT Manager,Master's,Married,5,8.4,8.0,114600.0,3.8,3.0,4.0,2,1.7,No,No,5-10 Years,Q4,Good,0
EMP10235,28,Male,Research & Development,Research Scientist,PhD,Married,2,3.1,8.0,60900.0,1.6,2.4,3.7,3,13.1,Yes,Yes,3-5 Years,Q2,Good,1
EMP10236,48,Female,IT,Systems Analyst,Master's,Single,1,0.5,5.6,48300.0,3.0,3.2,4.0,1,8.9,Yes,Yes,<1 Year,Q1,Good,1
EMP10237,38,Male,Sales,Sales Executive,Master's,Married,5,12.2,11.8,126500.0,4.1,3.5,3.2,5,4.8,No,No,10+ Years,Q4,Good,0
EMP10238,20,Female,IT,IT Manager,Bachelor's,Divorced,1,2.7,6.9,36600.0,4.0,3.3,2.2,3,9.8,No,No,1-3 Years,Q1,Average,0
EMP10239,39,Female,IT,Systems Analyst,Master's,Married,3,7.2,6.5,85800.0,4.2,3.7,3.6,4,9.1,No,No,5-10 Years,Q3,Good,0
EMP10240,47,Female,Finance,Financial Analyst,High School,Married,2,0.5,3.6,51500.0,1.9,2.7,2.2,2,3.2,No,Yes,<1 Year,Q1,Average,1
EMP10241,34,Male,IT,IT Manager,Master's,Married,2,1.9,3.3,56400.0,2.5,2.6,4.2,2,17.5,No,Yes,1-3 Years,Q2,Excellent,1
EMP10242,48,Male,Research & Development,Research Scientist,Bachelor's,Married,3,3.6,1.3,69400.0,1.8,3.6,3.7,1,4.9,Yes,No,3-5 Years,Q3,Good,0
EMP10243,36,Female,Marketing,Marketing Manager,Bachelor's,Single,5,11.3,16.0,134800.0,1.2,2.6,2.8,4,2.1,No,No,10+ Years,Q4,Average,0
EMP10244,30,Female,IT,Systems Analyst,Master's,Single,2,2.2,2.7,63400.0,4.0,2.7,3.3,6,1.2,No,No,1-3 Years,Q2,Good,0
EMP10245,39,Female,IT,IT Support,Bachelor's,Single,1,5.8,8.8,46900.0,3.5,3.1,2.8,1,2.6,No,No,5-10 Years,Q1,Average,0
EMP10246,33,Male,Research & Development,Laboratory Technician,High School,Married,2,3.6,7.8,66900.0,2.3,3.5,3.8,3,8.1,Yes,No,3-5 Years,Q2,Good,0
EMP10247,29,Female,Research & Development,Laboratory Technician,Master's,Single,5,8.7,11.7,124600.0,1.0,2.4,3.7,3,28.1,No,No,5-10 Years,Q4,Good,0
EMP10248,36,Male,Marketing,Marketing Manager,High School,Divorced,2,2.5,5.1,61700.0,3.1,4.6,2.8,0,15.7,No,No,1-3 Years,Q2,Average,0
EMP10249,35,Female,Sales,Sales Executive,Bachelor's,Married,4,9.8,10.0,114900.0,2.5,4.5,2.4,1,13.5,Yes,No,5-10 Years,Q4,Average,0
EMP10250,45,Male,Human Resources,Recruiter,Bachelor's,Married,4,11.4,13.8,106500.0,2.7,2.1,2.6,0,9.6,Yes,No,10+ Years,Q4,Average,0
EMP10251,24,Female,Research & Development,Laboratory Technician,Bachelor's,Single,2,7.4,9.2,67200.0,2.5,2.0,3.0,8,7.5,Yes,No,5-10 Years,Q2,Average,0
EMP10252,22,Male,Sales,Sales Representative,Bachelor's,Single,2,4.3,2.0,57800.0,2.4,3.2,4.1,5,3.8,No,No,3-5 Years,Q2,Excellent,0
EMP10253,31,Male,Finance,Finance Manager,Master's,Single,2,1.6,4.3,55700.0,3.4,3.2,4.3,4,11.7,No,Yes,1-3 Years,Q2,Excellent,1
EMP10254,31,Female,Finance,Financial Analyst,Master's,Married,1,3.4,4.7,63500.0,3.4,2.3,2.6,3,10.3,Yes,No,3-5 Years,Q2,Average,0
EMP10255,36,Male,Marketing,Marketing Manager,Master's,Married,1,2.5,5.8,50300.0,2.9,1.5,4.2,8,7.3,Yes,Yes,1-3 Years,Q1,Excellent,1
EMP10256,34,Male,Research & Development,Research Scientist,Bachelor's,Divorced,4,8.5,11.4,105400.0,3.3,2.9,2.1,3,12.5,No,No,5-10 Years,Q4,Average,0
EMP10257,32,Male,Research & Development,R&D Manager,Master's,Married,2,3.9,9.7,65500.0,3.0,4.6,2.2,0,3.7,No,No,3-5 Years,Q2,Average,0
EMP10258,26,Male,Marketing,Marketing Manager,Bachelor's,Single,3,4.2,9.3,66400.0,4.1,3.8,3.7,4,22.6,No,No,3-5 Years,Q2,Good,0
EMP10259,42,Male,Research & Development,R&D Manager,Bachelor's,Single,2,1.1,3.3,58900.0,4.7,3.0,2.8,4,17.0,No,No,1-3 Years,Q2,Average,0
EMP10260,35,Female,Marketing,Marketing Analyst,Bachelor's,Divorced,2,2.7,3.9,62900.0,4.1,2.1,3.3,1,5.1,Yes,No,1-3 Years,Q2,Good,0
EMP10261,22,Female,IT,Systems Analyst,Bachelor's,Single,1,1.6,5.1,42200.0,3.3,3.5,3.2,2,14.7,Yes,No,1-3 Years,Q1,Good,0
EMP10262,40,Female,Human Resources,HR Manager,Bachelor's,Married,2,4.4,6.3,68900.0,5.0,2.7,2.8,2,4.7,No,No,3-5 Years,Q2,Average,0
EMP10263,42,Male,Sales,Sales Manager,Bachelor's,Single,3,3.0,5.0,68400.0,3.6,3.9,1.8,5,5.1,No,No,1-3 Years,Q2,Low,0
EMP10264,35,Male,Marketing,Marketing Analyst,Master's,Married,4,7.0,11.3,95600.0,3.0,3.3,1.5,2,6.3,No,Yes,5-10 Years,Q4,Low,1
EMP10265,38,Female,Research & Development,R&D Manager,Bachelor's,Married,1,2.9,7.4,46500.0,3.6,2.3,3.8,0,1.3,Yes,No,1-3 Years,Q1,Good,0
EMP10266,41,Female,Sales,Sales Manager,High School,Married,4,8.1,6.8,98700.0,3.5,2.5,4.2,6,2.2,No,No,5-10 Years,Q4,Excellent,0
EMP10267,28,Male,Research & Development,Research Scientist,PhD,Married,4,5.0,10.0,96900.0,2.1,3.1,2.9,1,22.8,Yes,Yes,3-5 Years,Q4,Average,1
EMP10268,32,Female,IT,IT Support,Bachelor's,Single,2,0.7,3.0,52200.0,3.2,3.3,2.5,2,3.4,Yes,No,<1 Year,Q1,Average,0
EMP10269,51,Female,Research & Development,Research Scientist,High School,Married,5,7.5,12.2,117000.0,2.4,2.7,3.6,3,5.4,No,No,5-10 Years,Q4,Good,0
EMP10270,24,Female,Research & Development,R&D Manager,High School,Married,2,1.1,2.4,74300.0,1.8,2.5,4.2,4,4.8,Yes,Yes,1-3 Years,Q3,Excellent,1
EMP10271,37,Female,Marketing,Marketing Analyst,Master's,Married,1,0.8,2.6,38500.0,1.6,2.9,3.7,3,2.7,No,No,<1 Year,Q1,Good,0
EMP10272,23,Male,IT,IT Support,Master's,Divorced,3,8.7,8.8,83700.0,3.3,2.8,2.7,1,3.4,No,No,5-10 Years,Q3,Average,0
EMP10273,41,Male,Research & Development,Research Scientist,Master's,Married,1,2.0,5.4,48900.0,2.5,2.2,2.5,2,12.7,Yes,Yes,1-3 Years,Q1,Average,1
EMP10274,44,Female,IT,IT Support,High School,Single,1,1.4,2.1,32600.0,3.4,2.9,4.1,2,10.5,No,No,1-3 Years,Q1,Excellent,0
EMP10275,45,Female,Sales,Sales Executive,Master's,Single,4,5.1,7.1,97700.0,2.8,2.6,2.6,4,15.8,Yes,No,5-10 Years,Q4,Average,0
EMP10276,35,Female,IT,IT Manager,Bachelor's,Married,2,2.4,8.0,62800.0,4.1,4.1,2.4,3,7.4,No,No,1-3 Years,Q2,Average,0
EMP10277,36,Male,Sales,Sales Representative,High School,Divorced,1,2.2,2.2,41100.0,3.6,3.7,2.4,5,1.0,No,No,1-3 Years,Q1,Average,0
EMP10278,31,Female,Human Resources,HR Manager,Bachelor's,Married,4,7.6,9.1,108200.0,1.4,2.6,3.6,5,6.2,No,No,5-10 Years,Q4,Good,0
EMP10279,37,Female,Sales,Sales Executive,Bachelor's,Married,1,2.2,3.3,49700.0,2.1,4.5,4.6,1,7.7,No,No,1-3 Years,Q1,Excellent,0
EMP10280,42,Male,Human Resources,Recruiter,Bachelor's,Married,3,5.3,5.7,75000.0,2.4,2.0,2.6,3,24.7,Yes,Yes,5-10 Years,Q3,Average,1
EMP10281,23,Male,Research & Development,Laboratory Technician,Master's,Married,1,1.1,0.1,38100.0,4.4,2.5,4.1,2,7.0,No,Yes,1-3 Years,Q1,Excellent,1
EMP10282,45,Male,Research & Development,Research Scientist,Bachelor's,Married,2,5.5,9.7,56900.0,3.4,2.9,3.2,7,17.1,No,No,5-10 Years,Q2,Good,0
EMP10283,34,Male,IT,IT Manager,Bachelor's,Single,3,3.0,7.4,81500.0,2.6,3.8,3.4,5,1.3,No,No,1-3 Years,Q3,Good,0
EMP10284,30,Female,Research & Development,Research Scientist,Bachelor's,Single,2,4.3,7.0,69100.0,3.7,5.0,3.8,2,6.7,No,Yes,3-5 Years,Q2,Good,1
EMP10285,41,Female,Human Resources,Recruiter,Bachelor's,Single,1,1.1,2.2,55900.0,4.4,3.6,4.0,2,4.7,No,Yes,1-3 Years,Q2,Good,1
EMP10286,36,Male,Sales,Sales Representative,Master's,Married,4,4.9,7.4,103700.0,4.5,4.1,3.0,4,7.9,No,No,3-5 Years,Q4,Average,0
EMP10287,38,Male,Research & Development,Research Scientist,Bachelor's,Married,1,1.4,5.2,51100.0,1.9,1.1,2.6,1,14.6,No,No,1-3 Years,Q1,Average,0
EMP10288,45,Female,Research & Development,R&D Manager,High School,Single,3,5.6,14.1,79200.0,2.8,3.7,3.3,2,22.2,Yes,No,5-10 Years,Q3,Good,0
EMP10289,22,Female,IT,Systems Analyst,High School,Married,4,8.2,8.1,103300.0,3.6,4.6,3.1,2,8.1,No,No,5-10 Years,Q4,Good,0
EMP10290,26,Male,Sales,Sales Manager,Bachelor's,Married,5,17.6,22.0,130400.0,2.0,4.0,2.3,0,7.2,No,No,10+ Years,Q4,Average,0
EMP10291,25,Female,Sales,Sales Executive,Master's,Single,2,4.7,7.9,61500.0,1.8,2.0,1.8,4,8.1,No,No,3-5 Years,Q2,Low,0
EMP10292,41,Female,IT,IT Manager,Master's,Single,4,2.8,1.6,79000.0,3.5,4.2,3.6,3,10.8,Yes,Yes,1-3 Years,Q3,Good,1
EMP10293,34,Male,Marketing,Marketing Specialist,Master's,Divorced,3,5.2,4.8,79800.0,3.0,4.6,3.8,2,4.2,No,No,5-10 Years,Q3,Good,0
EMP10294,39,Female,Marketing,Marketing Specialist,Bachelor's,Married,1,3.1,9.1,54200.0,2.9,2.4,4.3,6,22.3,Yes,No,3-5 Years,Q1,Excellent,0
EMP10295,35,Female,Research & Development,R&D Manager,Master's,Single,1,2.4,6.8,42700.0,2.0,3.9,2.1,0,9.2,No,Yes,1-3 Years,Q1,Average,1
EMP10296,44,Male,Human Resources,HR Manager,Master's,Married,3,5.0,9.4,72300.0,2.7,2.9,3.4,2,1.0,Yes,No,3-5 Years,Q3,Good,0
EMP10297,38,Female,Research & Development,Laboratory Technician,PhD,Divorced,2,1.6,3.7,61400.0,2.4,2.9,3.0,4,7.1,Yes,No,1-3 Years,Q2,Average,0
EMP10298,25,Male,IT,IT Manager,Bachelor's,Married,3,5.7,12.3,88900.0,3.1,3.5,3.7,3,9.7,Yes,No,5-10 Years,Q4,Good,0
EMP10299,24,Male,Finance,Financial Analyst,High School,Married,2,2.7,4.1,60300.0,3.1,5.0,2.6,7,4.0,No,No,1-3 Years,Q2,Average,0
EMP10300,44,Female,Sales,Sales Executive,Bachelor's,Married,2,4.6,7.8,63900.0,2.6,3.7,4.1,3,39.7,No,No,3-5 Years,Q2,Excellent,0
EMP10301,30,Male,IT,Software Engineer,Master's,Divorced,3,2.9,7.0,71600.0,2.4,3.7,2.8,3,21.6,No,Yes,1-3 Years,Q3,Average,1
EMP10302,40,Male,Finance,Accountant,Bachelor's,Married,3,3.6,2.2,88700.0,2.4,2.5,3.4,6,9.9,Yes,No,3-5 Years,Q4,Good,0
EMP10303,31,Male,Marketing,Marketing Analyst,PhD,Single,1,1.5,4.9,46900.0,4.1,3.5,2.0,1,9.8,Yes,Yes,1-3 Years,Q1,Low,1
EMP10304,29,Male,Finance,Accountant,Bachelor's,Married,4,10.5,14.6,114300.0,3.5,2.7,3.6,4,4.0,Yes,No,10+ Years,Q4,Good,0
EMP10305,38,Female,Sales,Sales Executive,Master's,Married,4,4.5,6.2,102400.0,2.1,2.7,3.1,8,10.6,Yes,No,3-5 Years,Q4,Good,0
EMP10306,41,Female,Marketing,Marketing Manager,Master's,Single,3,5.5,7.2,78500.0,2.2,3.8,4.4,3,7.4,No,No,5-10 Years,Q3,Excellent,0
EMP10307,39,Male,Finance,Accountant,Bachelor's,Single,3,3.0,5.1,86900.0,4.2,2.7,3.5,5,5.6,No,Yes,1-3 Years,Q3,Good,1
EMP10308,36,Male,Finance,Finance Manager,Bachelor's,Divorced,3,4.0,6.2,63200.0,3.3,1.6,3.0,5,13.8,No,Yes,3-5 Years,Q2,Average,1
EMP10309,41,Male,Finance,Accountant,PhD,Single,2,3.6,7.5,63200.0,3.5,2.5,3.6,4,3.4,Yes,No,3-5 Years,Q2,Good,0
EMP10310,36,Male,Research & Development,Laboratory Technician,High School,Married,5,13.1,17.4,136100.0,2.6,2.6,2.2,3,7.1,No,No,10+ Years,Q4,Average,0
EMP10311,42,Female,Marketing,Marketing Analyst,Bachelor's,Married,4,4.6,5.7,105800.0,4.6,2.0,2.9,6,3.6,No,No,3-5 Years,Q4,Average,0
EMP10312,37,Female,IT,Software Engineer,Bachelor's,Married,2,5.4,5.6,62900.0,4.0,2.9,2.9,1,1.4,Yes,No,5-10 Years,Q2,Average,0
EMP10313,38,Female,Sales,Sales Executive,Master's,Married,3,4.7,7.0,75300.0,2.2,3.9,3.1,3,5.0,No,No,3-5 Years,Q3,Good,0
EMP10314,46,Male,IT,IT Manager,Bachelor's,Married,5,11.0,15.0,130100.0,3.0,2.7,4.0,2,7.5,No,No,10+ Years,Q4,Good,0
EMP10315,34,Male,Sales,Sales Representative,Bachelor's,Single,4,5.0,6.5,100000.0,2.9,3.6,4.3,5,27.9,No,No,3-5 Years,Q4,Excellent,0
EMP10316,28,Female,Sales,Sales Manager,Master's,Single,4,10.1,12.3,102700.0,3.3,3.1,4.7,2,7.8,Yes,No,10+ Years,Q4,Excellent,0
EMP10317,36,Male,IT,IT Manager,Master's,Single,5,10.8,17.6,125500.0,2.6,4.1,2.5,2,18.0,No,No,10+ Years,Q4,Average,0
EMP10318,20,Female,Sales,Sales Representative,Bachelor's,Married,1,3.8,6.1,49600.0,3.3,4.7,3.8,3,9.4,No,No,3-5 Years,Q1,Good,0
EMP10319,48,Female,Research & Development,Research Scientist,Master's,Married,4,7.7,11.0,97500.0,4.3,2.9,4.3,3,27.4,Yes,No,5-10 Years,Q4,Excellent,0
EMP10320,41,Male,IT,Systems Analyst,Bachelor's,Single,3,1.0,4.2,71400.0,4.4,1.9,2.6,6,16.6,No,No,<1 Year,Q3,Average,0
EMP10321,30,Male,Marketing,Marketing Manager,Bachelor's,Single,5,10.3,11.6,121400.0,4.1,1.8,3.2,2,3.5,No,No,10+ Years,Q4,Good,0
EMP10322,46,Female,Research & Development,R&D Manager,Bachelor's,Married,3,5.6,9.1,85200.0,2.1,3.9,4.0,2,12.7,Yes,No,5-10 Years,Q3,Good,0
